,vc1,vc2,vc3,vc4,vc5,vc6,vc7,vc8,g1upper,g1lower,g2upper,g2lower,g3upper,g3lower,g4upper,g4lower,g5upper,g5lower,g6upper,g6lower,g7upper,g7lower,g8upper,g8lower,i1,i2,iout,vout
17510,928.2080408,609.5648685,930.2765662,1505.883132,933.0916531,1504.657071,920.269974,618.9807802,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.16620723,-25.18294776,-39.34915499,-1990.1339972250134
17511,928.106877,609.4637071,930.1754024,1505.781965,933.0916465,1504.657061,920.2699675,618.9807758,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.15778741,-25.18734625,-39.34513366,-1989.9315050784421
17512,928.0057741,609.3626063,930.0742994,1505.680857,933.0916398,1504.65705,920.2699609,618.9807714,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.14919112,-25.19192299,-39.3411141,-1989.7291306894422
17513,927.9047331,609.2615677,929.9732585,1505.579812,933.0916331,1504.657039,920.2699543,618.980767,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.14041867,-25.1966777,-39.33709637,-1989.5268765835854
17514,927.8037554,609.1605923,929.8722808,1505.478831,933.0916265,1504.657028,920.2699478,618.9807625,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.13147038,-25.20161014,-39.33308052,-1989.324745281871
17515,927.7028423,609.0596815,929.7713677,1505.377913,933.0916198,1504.657018,920.2699412,618.9807581,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.12234659,-25.20672003,-39.32906662,-1989.122739300871
17516,927.601995,608.9588364,929.6705203,1505.277062,933.0916131,1504.657007,920.2699346,618.9807537,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.1130476,-25.21200711,-39.32505471,-1988.9208611525853
17517,927.5012147,608.8580584,929.56974,1505.176277,933.0916065,1504.656996,920.269928,618.9807493,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.10357375,-25.21747111,-39.32104486,-1988.7191133441565
17518,927.4005028,608.7573487,929.469028,1505.075561,933.0915998,1504.656985,920.2699215,618.9807449,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.09392537,-25.22311175,-39.31703712,-1988.5174983784425
17519,927.2998603,608.6567085,929.3683856,1504.974915,933.0915931,1504.656975,920.2699149,618.9807404,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.08410277,-25.22892877,-39.31303154,-1988.3160187534422
17520,927.1992887,608.5561392,929.2678139,1504.874339,933.0915865,1504.656964,920.2699083,618.980736,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.0741063,-25.23492188,-39.30902817,-1988.1146769624422
17521,927.098789,608.4556418,929.1673143,1504.773835,933.0915798,1504.656953,920.2699017,618.9807316,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.06393628,-25.2410908,-39.30502708,-1987.9134754942997
17522,926.9983627,608.3552177,929.0668879,1504.673405,933.0915732,1504.656942,920.2698952,618.9807272,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.05359304,-25.24743526,-39.30102831,-1987.712416832871
17523,926.8980108,608.2548681,928.966536,1504.573049,933.0915665,1504.656932,920.2698886,618.9807228,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.04307693,-25.25395498,-39.29703191,-1987.5115034574421
17524,926.7977347,608.1545943,928.8662598,1504.472769,933.0915598,1504.656921,920.269882,618.9807183,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.03238828,-25.26064966,-39.29303794,-1987.3107378425852
17525,926.6975355,608.0543974,928.7660607,1504.372565,933.0915532,1504.65691,920.2698754,618.9807139,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.02152743,-25.26751902,-39.28904646,-1987.110122457871
17526,926.5974145,607.9542787,928.6659397,1504.27244,933.0915465,1504.656899,920.2698689,618.9807095,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,14.01049472,-25.27456278,-39.2850575,-1986.9096597681569
17527,926.4973729,607.8542394,928.5658981,1504.172394,933.0915398,1504.656889,920.2698623,618.9807051,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.99929049,-25.28178063,-39.28107113,-1986.7093522334426
17528,926.397412,607.7542807,928.4659371,1504.072429,933.0915332,1504.656878,920.2698557,618.9807006,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.98791509,-25.2891723,-39.27708739,-1986.509202308871
17529,926.297533,607.6544039,928.3660581,1503.972546,933.0915265,1504.656867,920.2698492,618.9806962,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.97636887,-25.29673747,-39.27310634,-1986.3092124447282
17530,926.197737,607.5546102,928.2662621,1503.872746,933.0915198,1504.656856,920.2698426,618.9806918,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.96465216,-25.30447586,-39.26912802,-1986.1093850862997
17531,926.0980253,607.4549008,928.1665504,1503.77303,933.0915132,1504.656846,920.269836,618.9806874,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.95276533,-25.31238717,-39.2651525,-1985.909722673871
17532,925.9983991,607.3552769,928.0669242,1503.6734,933.0915065,1504.656835,920.2698294,618.980683,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.94070871,-25.32047109,-39.2611798,-1985.710227643014
17533,925.8988597,607.2557398,927.9673847,1503.573856,933.0914998,1504.656824,920.2698229,618.9806785,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.92848268,-25.32872732,-39.25721,-1985.5109024240137
17534,925.7994082,607.1562906,927.8679332,1503.474401,933.0914932,1504.656813,920.2698163,618.9806741,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.91608757,-25.33715556,-39.25324313,-1985.3117494424423
17535,925.7000458,607.0569305,927.7685708,1503.375034,933.0914865,1504.656803,920.2698097,618.9806697,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.90352375,-25.3457555,-39.24927925,-1985.1127711184424
17536,925.6007738,606.9576607,927.6692988,1503.275758,933.0914798,1504.656792,920.2698031,618.9806653,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.89079158,-25.35452683,-39.24531841,-1984.9139698674423
17537,925.5015933,606.8584825,927.5701183,1503.176574,933.0914732,1504.656781,920.2697966,618.9806609,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.87789141,-25.36346924,-39.24136065,-1984.7153480995848
17538,925.4025056,606.7593971,927.4710306,1503.077482,933.0914665,1504.65677,920.26979,618.9806564,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.86482362,-25.37258241,-39.23740603,-1984.5169082198709
17539,925.3035118,606.6604055,927.3720368,1502.978484,933.0914599,1504.65676,920.2697834,618.980652,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.85158855,-25.38186603,-39.23345459,-1984.3186526282993
17540,925.2046131,606.5615091,927.2731381,1502.879581,933.0914532,1504.656749,920.2697768,618.9806476,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.83818659,-25.39131979,-39.22950638,-1984.120583719442
17541,925.1058108,606.4627091,927.1743357,1502.780774,933.0914465,1504.656738,920.2697703,618.9806432,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.82461809,-25.40094337,-39.22556146,-1983.9227038830136
17542,925.007106,606.3640065,927.0756309,1502.682066,933.0914399,1504.656727,920.2697637,618.9806388,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.81088342,-25.41073644,-39.22161986,-1983.7250155031566
17543,924.9084998,606.2654027,926.9770247,1502.583455,933.0914332,1504.656717,920.2697571,618.9806343,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.79698296,-25.42069869,-39.21768165,-1983.5275209590134
17544,924.8099936,606.1668987,926.8785185,1502.484945,933.0914265,1504.656706,920.2697506,618.9806299,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.78291708,-25.43082978,-39.21374686,-1983.330222624442
17545,924.7115884,606.0684958,926.7801133,1502.386536,933.0914199,1504.656695,920.269744,618.9806255,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.76868615,-25.44112939,-39.20981554,-1983.1331228678707
17546,924.6132854,605.9701951,926.6818103,1502.288229,933.0914132,1504.656685,920.2697374,618.9806211,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.75429055,-25.4515972,-39.20588775,-1982.9362240524422
17547,924.5150859,605.8719979,926.5836108,1502.190025,933.0914065,1504.656674,920.2697308,618.9806166,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.73973065,-25.46223288,-39.20196353,-1982.7395285360135
17548,924.416991,605.7739052,926.4855158,1502.091926,933.0913999,1504.656663,920.2697243,618.9806122,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.72500684,-25.47303609,-39.19804293,-1982.5430386710134
17549,924.3190018,605.6759183,926.3875266,1501.993932,933.0913932,1504.656652,920.2697177,618.9806078,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.7101195,-25.48400649,-39.19412599,-1982.346756804585
17550,924.2211195,605.5780383,926.2896443,1501.896046,933.0913865,1504.656642,920.2697111,618.9806034,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.69506901,-25.49514376,-39.19021277,-1982.1506852782993
17551,924.1233453,605.4802663,926.1918701,1501.798268,933.0913799,1504.656631,920.2697045,618.980599,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.67985575,-25.50644756,-39.18630331,-1981.9548264282992
17552,924.0256803,605.3826037,926.0942051,1501.700599,933.0913732,1504.65662,920.269698,618.9805945,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.66448011,-25.51791755,-39.18239766,-1981.7591825852992
17553,923.9281258,605.2850514,925.9966506,1501.60304,933.0913665,1504.656609,920.2696914,618.9805901,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.64894248,-25.52955338,-39.17849587,-1981.563756074585
17554,923.8306828,605.1876107,925.8992076,1501.505593,933.0913599,1504.656599,920.2696848,618.9805857,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.63324325,-25.54135472,-39.17459797,-1981.3685492158706
17555,923.7333526,605.0902827,925.8018773,1501.408259,933.0913532,1504.656588,920.2696783,618.9805813,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.61738281,-25.55332122,-39.17070403,-1981.1735643232992
17556,923.6361362,604.9930686,925.7046609,1501.311038,933.0913466,1504.656577,920.2696717,618.9805769,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.60136155,-25.56545253,-39.16681408,-1980.9788037054418
17557,923.5390348,604.8959695,925.6075595,1501.213932,933.0913399,1504.656566,920.2696651,618.9805724,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.58517987,-25.5777483,-39.16292818,-1980.7842696652992
17558,923.4420496,604.7989865,925.5105742,1501.116943,933.0913332,1504.656556,920.2696585,618.980568,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.56883817,-25.5902082,-39.15904636,-1980.5899645002992
17559,923.3451816,604.7021209,925.4137063,1501.020071,933.0913266,1504.656545,920.269652,618.9805636,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.55233683,-25.60283186,-39.15516869,-1980.3958905021564
17560,923.2484321,604.6053737,925.3169568,1500.923317,933.0913199,1504.656534,920.2696454,618.9805592,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.53567626,-25.61561893,-39.15129519,-1980.2020499568707
17561,923.1518022,604.508746,925.2203268,1500.826683,933.0913132,1504.656523,920.2696388,618.9805547,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.51885687,-25.62856905,-39.14742592,-1980.0084451450134
17562,923.055293,604.4122391,925.1238176,1500.73017,933.0913066,1504.656513,920.2696322,618.9805503,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.50187905,-25.64168188,-39.14356093,-1979.8150783412993
17563,922.9589056,604.315854,925.0274302,1500.633779,933.0912999,1504.656502,920.2696257,618.9805459,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.48474321,-25.65495705,-39.13970026,-1979.621951814585
17564,922.8626412,604.2195918,924.9311658,1500.53751,933.0912932,1504.656491,920.2696191,618.9805415,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.46744976,-25.66839419,-39.13584395,-1979.4290678281563
17565,922.7665008,604.1234537,924.8350254,1500.441365,933.0912866,1504.65648,920.2696125,618.9805371,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.4499991,-25.68199296,-39.13199206,-1979.2364286394422
17566,922.6704857,604.0274409,924.7390103,1500.345346,933.0912799,1504.65647,920.2696059,618.9805326,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.43239164,-25.69575299,-39.12814462,-1979.0440365000136
17567,922.5745969,603.9315544,924.6431214,1500.249453,933.0912732,1504.656459,920.2695994,618.9805282,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.41462779,-25.7096739,-39.12430169,-1978.851893655728
17568,922.4788355,603.8357953,924.5473601,1500.153688,933.0912666,1504.656448,920.2695928,618.9805238,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.39670797,-25.72375534,-39.12046331,-1978.6600023465849
17569,922.3832027,603.7401648,924.4517273,1500.058051,933.0912599,1504.656437,920.2695862,618.9805194,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.37863259,-25.73799693,-39.11662952,-1978.468364806728
17570,922.2876996,603.6446639,924.3562241,1499.962544,933.0912532,1504.656427,920.2695797,618.980515,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.36040207,-25.7523983,-39.11280037,-1978.2769832642994
17571,922.1923272,603.5492938,924.2608517,1499.867167,933.0912466,1504.656416,920.2695731,618.9805105,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.34201681,-25.76695909,-39.1089759,-1978.085859941585
17572,922.0970867,603.4540556,924.1656112,1499.771923,933.0912399,1504.656405,920.2695665,618.9805061,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.32347725,-25.78167892,-39.10515617,-1977.8949970548706
17573,922.0019792,603.3589503,924.0705037,1499.676811,933.0912333,1504.656394,920.2695599,618.9805017,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.3047838,-25.79655741,-39.10134121,-1977.7043968147277
17574,921.9070058,603.2639792,923.9755302,1499.581833,933.0912266,1504.656384,920.2695534,618.9804973,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.28593688,-25.81159418,-39.09753106,-1977.514061425442
17575,921.8121675,603.1691432,923.8806919,1499.486991,933.0912199,1504.656373,920.2695468,618.9804929,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.26693692,-25.82678886,-39.09372578,-1977.323993085442
17576,921.7174655,603.0744434,923.7859899,1499.392285,933.0912133,1504.656362,920.2695402,618.9804884,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.24778434,-25.84214107,-39.08992541,-1977.1341939871563
17577,921.6229008,602.979881,923.6914252,1499.297716,933.0912066,1504.656351,920.2695336,618.980484,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.22847956,-25.85765042,-39.08612999,-1976.9446663168706
17578,921.5284746,602.8854571,923.596999,1499.203286,933.0911999,1504.656341,920.2695271,618.9804796,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.20902303,-25.87331654,-39.08233956,-1976.7554122548706
17579,921.4341878,602.7911726,923.5027122,1499.108995,933.0911933,1504.65633,920.2695205,618.9804752,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.18941515,-25.88913903,-39.07855418,-1976.5664339754421
17580,921.3400417,602.6970288,923.4085661,1499.014844,933.0911866,1504.656319,920.2695139,618.9804707,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.16965637,-25.90511751,-39.07477388,-1976.3777336464423
17581,921.2460373,602.6030266,923.3145616,1498.920836,933.0911799,1504.656308,920.2695074,618.9804663,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.14974712,-25.92125159,-39.07099871,-1976.1893134300135
17582,921.1521756,602.5091672,923.2206999,1498.82697,933.0911733,1504.656298,920.2695008,618.9804619,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.12968783,-25.93754088,-39.06722871,-1976.0011754818704
17583,921.0584577,602.4154516,923.126982,1498.733248,933.0911666,1504.656287,920.2694942,618.9804575,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.10947894,-25.95398499,-39.06346393,-1975.8133219515846
17584,920.9648847,602.3218808,923.033409,1498.639671,933.0911599,1504.656276,920.2694876,618.9804531,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.08912088,-25.97058352,-39.0597044,-1975.6257549825848
17585,920.8714576,602.2284561,922.9399819,1498.54624,933.0911533,1504.656265,920.2694811,618.9804486,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.06861409,-25.98733609,-39.05595018,-1975.4384767120134
17586,920.7781776,602.1351783,922.8467018,1498.452956,933.0911466,1504.656255,920.2694745,618.9804442,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.04795902,-26.00424229,-39.05220131,-1975.2514892708705
17587,920.6850456,602.0420486,922.7535698,1498.359819,933.0911399,1504.656244,920.2694679,618.9804398,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.02715609,-26.02130172,-39.04845782,-1975.0647947838706
17588,920.5920627,601.949068,922.6605869,1498.266832,933.0911333,1504.656233,920.2694613,618.9804354,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,13.00620577,-26.038514,-39.04471976,-1974.8783953692991
17589,920.49923,601.8562376,922.5677542,1498.173996,933.0911266,1504.656222,920.2694548,618.980431,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.98510848,-26.05587871,-39.04098719,-1974.692293139442
17590,920.4065485,601.7635584,922.4750727,1498.08131,933.09112,1504.656212,920.2694482,618.9804265,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.96386467,-26.07339545,-39.03726012,-1974.5064901998705
17591,920.3140193,601.6710314,922.3825435,1497.988777,933.0911133,1504.656201,920.2694416,618.9804221,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.9424748,-26.09106382,-39.03353862,-1974.3209886501563
17592,920.2216434,601.5786578,922.2901676,1497.896397,933.0911066,1504.65619,920.269435,618.9804177,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.92093931,-26.10888341,-39.02982272,-1974.135790583442
17593,920.1294218,601.4864385,922.197946,1497.804171,933.0911,1504.656179,920.2694285,618.9804133,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.89925865,-26.12685383,-39.02611247,-1973.9508980862993
17594,920.0373557,601.3943746,922.1058798,1497.712101,933.0910933,1504.656169,920.2694219,618.9804089,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.87743326,-26.14497464,-39.02240791,-1973.7663132390135
17595,919.9454459,601.3024671,922.01397,1497.620187,933.0910866,1504.656158,920.2694153,618.9804044,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.85546361,-26.16324546,-39.01870907,-1973.5820381154417
17596,919.8536935,601.210717,921.9222177,1497.52843,933.09108,1504.656147,920.2694088,618.9804,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.83335015,-26.18166586,-39.01501601,-1973.398074783156
17597,919.7620997,601.1191254,921.8306238,1497.436832,933.0910733,1504.656136,920.2694022,618.9803956,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.81109333,-26.20023543,-39.01132876,-1973.2144253030133
17598,919.6706653,601.0276933,921.7391894,1497.345394,933.0910666,1504.656126,920.2693956,618.9803912,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.7886936,-26.21895376,-39.00764737,-1973.0310917294419
17599,919.5793914,600.9364217,921.6479155,1497.254116,933.09106,1504.656115,920.269389,618.9803867,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.76615144,-26.23782043,-39.00397187,-1972.8480761104422
17600,919.4882791,600.8453117,921.5568031,1497.162999,933.0910533,1504.656104,920.2693825,618.9803823,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.74346728,-26.25683503,-39.00030231,-1972.665380487585
17601,919.3973293,600.7543641,921.4658533,1497.072045,933.0910466,1504.656093,920.2693759,618.9803779,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.72064161,-26.27599713,-38.99663873,-1972.4830068955848
17602,919.306543,600.6635801,921.375067,1496.981255,933.09104,1504.656083,920.2693693,618.9803735,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.69767487,-26.29530631,-38.99298118,-1972.3009573630136
17603,919.2159213,600.5729607,921.2844453,1496.890629,933.0910333,1504.656072,920.2693627,618.9803691,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.67456753,-26.31476215,-38.98932969,-1972.1192339114423
17604,919.1254651,600.4825068,921.1939891,1496.800169,933.0910266,1504.656061,920.2693562,618.9803646,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.65132006,-26.33436424,-38.9856843,-1971.9378385561563
17605,919.0351755,600.3922195,921.1036995,1496.709875,933.09102,1504.65605,920.2693496,618.9803602,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.62793292,-26.35411213,-38.98204506,-1971.7567733057278
17606,918.9450534,600.3020997,921.0135774,1496.619749,933.0910133,1504.65604,920.269343,618.9803558,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.60440658,-26.37400542,-38.978412,-1971.5760401620137
17607,918.8550999,600.2121484,920.9236239,1496.529791,933.0910067,1504.656029,920.2693365,618.9803514,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.58074151,-26.39404366,-38.97478517,-1971.3956411202994
17608,918.7653159,600.1223667,920.8338399,1496.440003,933.091,1504.656018,920.2693299,618.980347,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.55693817,-26.41422643,-38.9711646,-1971.2155781691565
17609,918.6757025,600.0327555,920.7442264,1496.350386,933.0909933,1504.656007,920.2693233,618.9803425,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.53299704,-26.4345533,-38.96755034,-1971.035853290442
17610,918.5862605,599.9433158,920.6547844,1496.260939,933.0909867,1504.655997,920.2693167,618.9803381,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.50891859,-26.45502384,-38.96394243,-1970.856468459442
17611,918.496991,599.8540486,920.5655149,1496.171666,933.09098,1504.655986,920.2693102,618.9803337,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.4847033,-26.47563761,-38.96034091,-1970.677425644585
17612,918.4078949,599.7649548,920.4764188,1496.082566,933.0909733,1504.655975,920.2693036,618.9803293,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.46035163,-26.49639418,-38.95674582,-1970.4987268075847
17613,918.3189733,599.6760355,920.3874972,1495.99364,933.0909667,1504.655964,920.269297,618.9803248,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.43586407,-26.51729312,-38.95315719,-1970.3203739032992
17614,918.2302271,599.5872916,920.298751,1495.90489,933.09096,1504.655954,920.2692904,618.9803204,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.41124109,-26.53833398,-38.94957507,-1970.1423688800137
17615,918.1416572,599.498724,920.2101811,1495.816316,933.0909533,1504.655943,920.2692839,618.980316,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.38648317,-26.55951632,-38.9459995,-1969.9647136790134
17616,918.0532647,599.4103337,920.1217885,1495.727919,933.0909467,1504.655932,920.2692773,618.9803116,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.36159079,-26.58083972,-38.94243051,-1969.7874102348705
17617,917.9650505,599.3221217,920.0335743,1495.639701,933.09094,1504.655921,920.2692707,618.9803072,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.33656443,-26.60230371,-38.93886815,-1969.610460475299
17618,917.8770154,599.234089,919.9455392,1495.551661,933.0909333,1504.655911,920.2692641,618.9803027,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.31140458,-26.62390787,-38.93531245,-1969.433866321156
17619,917.7891606,599.1462364,919.8576844,1495.463802,933.0909267,1504.6559,920.2692576,618.9802983,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.28611171,-26.64565175,-38.93176346,-1969.2576296864418
17620,917.7014869,599.058565,919.7700107,1495.376125,933.09092,1504.655889,920.269251,618.9802939,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.26068632,-26.6675349,-38.92822121,-1969.0817524781562
17621,917.6139953,598.9710757,919.6825191,1495.288629,933.0909133,1504.655878,920.2692444,618.9802895,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.23512888,-26.68955687,-38.92468575,-1968.9062365965847
17622,917.5266867,598.8837694,919.5952105,1495.201316,933.0909067,1504.655868,920.2692379,618.9802851,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.20943988,-26.71171722,-38.9211571,-1968.7310839348704
17623,917.4395621,598.796647,919.5080858,1495.114187,933.0909,1504.655857,920.2692313,618.9802806,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.18361982,-26.73401549,-38.91763531,-1968.5562963794418
17624,917.3526224,598.7097096,919.4211461,1495.027244,933.0908934,1504.655846,920.2692247,618.9802762,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.15766918,-26.75645125,-38.91412043,-1968.3818758097273
17625,917.2658685,598.622958,919.3343922,1494.940486,933.0908867,1504.655835,920.2692181,618.9802718,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.13158845,-26.77902402,-38.91061247,-1968.2078240980131
17626,917.1793013,598.5363931,919.247825,1494.853914,933.09088,1504.655825,920.2692116,618.9802674,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.10537813,-26.80173337,-38.90711149,-1968.0341431097272
17627,917.0929219,598.4500159,919.1614455,1494.767531,933.0908734,1504.655814,920.269205,618.980263,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.0790387,-26.82457883,-38.90361753,-1967.860834703299
17628,917.006731,598.3638273,919.0752546,1494.681336,933.0908667,1504.655803,920.2691984,618.9802585,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.05257066,-26.84755995,-38.90013061,-1967.687900730013
17629,916.9207296,598.2778282,918.9892533,1494.59533,933.09086,1504.655792,920.2691918,618.9802541,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,12.0259745,-26.87067628,-38.89665078,-1967.515343034299
17630,916.8349187,598.1920196,918.9034423,1494.509515,933.0908534,1504.655782,920.2691853,618.9802497,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,11.99925073,-26.89392735,-38.89317808,-1967.3431634534418
17631,916.7492991,598.1064023,918.8178227,1494.423891,933.0908467,1504.655771,920.2691787,618.9802453,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,11.97239984,-26.9173127,-38.88971254,-1967.1713638177275
17632,916.6638718,598.0209772,918.7323954,1494.33846,933.09084,1504.65576,920.2691721,618.9802408,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,11.94542232,-26.94083188,-38.8862542,-1966.9999459501562
